ActivityID,Name,Location,Type,Cost,Duration,Rating
458,Grand Palace_458,Paris,Historical,61,6,4.4
459,Table Mountain_459,Cape Town,Outdoor,39,3,4.1
460,Christ the Redeemer_460,Cape Town,Historical,65,7,3.3
461,Eiffel Tower_461,London,Historical,1,8,4.0
462,Shinjuku Gyoen_462,Sydney,Family-friendly,87,3,3.8
463,Statue of Liberty_463,Barcelona,Family-friendly,9,5,3.5
464,British Museum_464,Tokyo,Cultural,176,5,3.0
465,Pantheon_465,Sydney,Cultural,199,4,4.6
466,Louvre Museum_466,Rio de Janeiro,Scenic,68,5,4.6
467,Tokyo Skytree_467,Sydney,Historical,147,2,4.9
468,Central Park_468,Tokyo,Outdoor,22,7,4.8
469,Ueno Zoo_469,Rome,Historical,25,6,3.3
470,Colosseum_470,Cape Town,Outdoor,63,3,4.1
471,Sydney Opera House_471,Rome,Historical,136,1,3.7
472,Sagrada Familia_472,Barcelona,Outdoor,12,8,4.9
473,Grand Palace_473,Sydney,Cultural,191,8,4.4
474,Table Mountain_474,Barcelona,Scenic,138,4,4.0
475,Christ the Redeemer_475,Rome,Outdoor,18,5,4.7
476,Eiffel Tower_476,Cape Town,Historical,164,6,3.5
477,Shinjuku Gyoen_477,New York,Historical,142,2,3.0
478,Statue of Liberty_478,London,Scenic,20,4,4.2
479,British Museum_479,Barcelona,Cultural,59,1,3.3
480,Pantheon_480,Barcelona,Family-friendly,121,3,4.2
481,Louvre Museum_481,New York,Outdoor,146,6,4.7
482,Tokyo Skytree_482,Rio de Janeiro,Scenic,119,7,3.8
483,Central Park_483,Rio de Janeiro,Historical,174,3,3.6
484,Ueno Zoo_484,Rome,Family-friendly,164,7,4.0
485,Colosseum_485,Barcelona,Scenic,38,1,3.9
486,Sydney Opera House_486,Cape Town,Cultural,71,4,4.4
487,Sagrada Familia_487,Paris,Cultural,160,6,4.0
488,Grand Palace_488,Rome,Outdoor,17,4,3.7
489,Table Mountain_489,Rome,Scenic,114,5,3.7
490,Christ the Redeemer_490,London,Outdoor,65,5,4.9
491,Eiffel Tower_491,Barcelona,Cultural,46,1,4.4
492,Shinjuku Gyoen_492,Rio de Janeiro,Family-friendly,33,8,4.1
493,Statue of Liberty_493,Rio de Janeiro,Scenic,170,3,4.2
494,British Museum_494,Sydney,Historical,105,8,3.8
495,Pantheon_495,Bangkok,Family-friendly,81,5,4.0
496,Louvre Museum_496,Bangkok,Scenic,64,7,3.6
497,Tokyo Skytree_497,Bangkok,Outdoor,143,5,3.7
498,Central Park_498,London,Family-friendly,136,6,4.9
499,Ueno Zoo_499,Cape Town,Cultural,87,4,4.1
500,Colosseum_500,Bangkok,Historical,28,4,3.2
501,Sydney Opera House_501,New York,Scenic,13,1,4.2
502,Sagrada Familia_502,Tokyo,Historical,27,1,3.1
503,Grand Palace_503,Rome,Family-friendly,0,6,3.8
504,Table Mountain_504,Cape Town,Cultural,32,1,4.8
505,Christ the Redeemer_505,Rio de Janeiro,Outdoor,16,7,3.3
506,Eiffel Tower_506,Sydney,Outdoor,192,3,4.6
507,Shinjuku Gyoen_507,Tokyo,Family-friendly,166,7,4.7
508,Statue of Liberty_508,London,Outdoor,192,2,3.4
509,British Museum_509,Rome,Historical,29,7,4.6
510,Pantheon_510,London,Historical,56,4,3.7
511,Louvre Museum_511,London,Historical,171,6,3.8
512,Tokyo Skytree_512,New York,Historical,51,4,3.1
513,Central Park_513,Paris,Historical,68,3,4.2
514,Ueno Zoo_514,Paris,Cultural,10,3,3.8
515,Colosseum_515,London,Historical,115,8,4.5
516,Sydney Opera House_516,Bangkok,Historical,129,8,4.3
517,Sagrada Familia_517,Rio de Janeiro,Historical,16,8,4.3
518,Grand Palace_518,Tokyo,Scenic,67,8,3.5
519,Table Mountain_519,Bangkok,Cultural,45,6,3.6
520,Christ the Redeemer_520,Barcelona,Historical,109,8,3.4
521,Eiffel Tower_521,Rio de Janeiro,Cultural,172,7,4.1
522,Shinjuku Gyoen_522,London,Cultural,195,4,4.3
523,Statue of Liberty_523,Barcelona,Cultural,101,7,4.0
524,British Museum_524,Bangkok,Scenic,63,1,3.8
525,Pantheon_525,Barcelona,Cultural,44,2,3.8
526,Louvre Museum_526,London,Family-friendly,125,8,3.9
527,Tokyo Skytree_527,New York,Historical,80,3,5.0
528,Central Park_528,Paris,Outdoor,145,2,3.6
529,Ueno Zoo_529,Tokyo,Outdoor,48,3,3.4
530,Colosseum_530,Barcelona,Scenic,67,7,4.1
531,Sydney Opera House_531,London,Cultural,131,2,4.9
532,Sagrada Familia_532,New York,Outdoor,121,4,4.6
533,Grand Palace_533,Cape Town,Scenic,82,6,3.4
534,Table Mountain_534,Bangkok,Historical,93,8,3.9
535,Christ the Redeemer_535,Paris,Cultural,174,7,3.5
536,Eiffel Tower_536,Cape Town,Historical,61,5,3.5
537,Shinjuku Gyoen_537,London,Family-friendly,83,1,4.1
538,Statue of Liberty_538,Tokyo,Historical,169,1,3.5
539,British Museum_539,Bangkok,Historical,87,7,4.8
540,Pantheon_540,New York,Family-friendly,158,4,3.6
541,Louvre Museum_541,Bangkok,Family-friendly,126,4,3.7
542,Tokyo Skytree_542,Cape Town,Family-friendly,138,6,3.7
543,Central Park_543,Cape Town,Outdoor,198,6,4.3
544,Ueno Zoo_544,Rio de Janeiro,Scenic,114,8,4.3
545,Colosseum_545,Sydney,Outdoor,161,6,4.5
546,Sydney Opera House_546,Bangkok,Cultural,177,1,3.4
547,Sagrada Familia_547,Rio de Janeiro,Outdoor,186,4,5.0
548,Grand Palace_548,Cape Town,Outdoor,148,5,3.6
549,Table Mountain_549,Barcelona,Scenic,149,5,3.7
550,Christ the Redeemer_550,Cape Town,Scenic,111,2,3.7
551,Eiffel Tower_551,Bangkok,Scenic,62,3,4.5
552,Shinjuku Gyoen_552,New York,Scenic,40,7,3.7
553,Statue of Liberty_553,Bangkok,Outdoor,60,2,4.3
554,British Museum_554,Bangkok,Historical,133,1,3.4
555,Pantheon_555,Rome,Outdoor,111,3,3.6
556,Louvre Museum_556,London,Cultural,109,6,4.7
557,Tokyo Skytree_557,Rome,Historical,76,5,3.6
558,Central Park_558,Cape Town,Cultural,44,6,4.6
559,Ueno Zoo_559,Bangkok,Historical,146,8,3.4
560,Colosseum_560,London,Cultural,116,6,3.7
561,Sydney Opera House_561,Rome,Family-friendly,169,3,3.5
562,Sagrada Familia_562,Bangkok,Outdoor,66,3,3.4
563,Grand Palace_563,Tokyo,Historical,161,8,4.3
564,Table Mountain_564,Rome,Family-friendly,39,2,3.1
565,Christ the Redeemer_565,London,Outdoor,39,6,4.0
566,Eiffel Tower_566,Rome,Cultural,71,2,3.8
567,Shinjuku Gyoen_567,Sydney,Historical,79,7,4.5
568,Statue of Liberty_568,Sydney,Scenic,22,2,4.7
569,British Museum_569,Cape Town,Historical,184,6,4.1
570,Pantheon_570,Tokyo,Scenic,113,8,4.3
571,Louvre Museum_571,New York,Family-friendly,89,2,3.7
572,Tokyo Skytree_572,New York,Scenic,53,5,3.2
573,Central Park_573,London,Historical,191,2,4.6
574,Ueno Zoo_574,Barcelona,Family-friendly,190,5,4.4
575,Colosseum_575,New York,Outdoor,152,8,3.5
576,Sydney Opera House_576,London,Cultural,178,5,3.5
577,Sagrada Familia_577,Tokyo,Historical,108,6,3.3
578,Grand Palace_578,Barcelona,Cultural,123,4,3.4
579,Table Mountain_579,Barcelona,Historical,119,5,4.7
580,Christ the Redeemer_580,Sydney,Cultural,92,4,5.0
581,Eiffel Tower_581,Cape Town,Cultural,56,2,4.6
582,Shinjuku Gyoen_582,Bangkok,Historical,105,3,3.4
583,Statue of Liberty_583,Barcelona,Scenic,35,4,4.6
584,British Museum_584,Paris,Family-friendly,30,1,3.9
585,Pantheon_585,London,Scenic,192,3,4.3
586,Louvre Museum_586,Barcelona,Outdoor,1,3,3.8
587,Tokyo Skytree_587,Barcelona,Historical,36,2,4.2
588,Central Park_588,Rio de Janeiro,Cultural,124,6,3.9
589,Ueno Zoo_589,Paris,Outdoor,58,2,3.6
590,Colosseum_590,Rio de Janeiro,Cultural,191,8,4.1
591,Sydney Opera House_591,Barcelona,Cultural,85,6,4.1
592,Sagrada Familia_592,Bangkok,Outdoor,141,2,4.0
593,Grand Palace_593,Paris,Scenic,188,4,3.3
594,Table Mountain_594,Sydney,Family-friendly,16,6,4.4
595,Christ the Redeemer_595,Rome,Historical,15,3,3.3
596,Eiffel Tower_596,Barcelona,Scenic,112,5,4.6
597,Shinjuku Gyoen_597,Barcelona,Family-friendly,177,7,4.2
598,Statue of Liberty_598,Cape Town,Scenic,151,2,4.0
599,British Museum_599,Cape Town,Cultural,15,3,3.6
600,Pantheon_600,Rio de Janeiro,Outdoor,38,1,4.9
601,Louvre Museum_601,London,Cultural,75,6,4.4
602,Tokyo Skytree_602,Bangkok,Outdoor,124,3,3.1
603,Central Park_603,London,Outdoor,94,1,4.9
604,Ueno Zoo_604,Rome,Cultural,104,6,4.8
605,Colosseum_605,Barcelona,Outdoor,122,2,4.7
606,Sydney Opera House_606,Bangkok,Cultural,160,8,3.8
607,Sagrada Familia_607,Paris,Scenic,200,5,4.9
608,Grand Palace_608,Barcelona,Historical,1,3,4.5
609,Table Mountain_609,Sydney,Cultural,179,5,4.5
610,Christ the Redeemer_610,Barcelona,Scenic,120,8,4.2
611,Eiffel Tower_611,New York,Cultural,169,7,5.0
612,Shinjuku Gyoen_612,Bangkok,Family-friendly,123,6,3.2
613,Statue of Liberty_613,New York,Outdoor,9,6,3.7
614,British Museum_614,Rio de Janeiro,Outdoor,47,6,3.8
615,Pantheon_615,Cape Town,Outdoor,199,5,3.1
616,Louvre Museum_616,Paris,Scenic,17,8,4.6
617,Tokyo Skytree_617,Barcelona,Family-friendly,67,2,4.2
618,Central Park_618,Rio de Janeiro,Historical,123,4,4.6
619,Ueno Zoo_619,Rio de Janeiro,Historical,66,4,5.0
620,Colosseum_620,Paris,Historical,193,7,4.9
621,Sydney Opera House_621,Tokyo,Cultural,92,2,4.4
622,Sagrada Familia_622,Barcelona,Cultural,80,4,3.5
623,Grand Palace_623,New York,Historical,8,2,4.8
624,Table Mountain_624,Bangkok,Family-friendly,20,2,4.9
625,Christ the Redeemer_625,New York,Historical,166,6,3.9
626,Eiffel Tower_626,Paris,Outdoor,69,6,3.7
627,Shinjuku Gyoen_627,Rome,Cultural,189,8,3.7
628,Statue of Liberty_628,Barcelona,Scenic,141,7,4.9
629,British Museum_629,Sydney,Outdoor,162,4,3.1
630,Pantheon_630,London,Cultural,199,1,4.5
631,Louvre Museum_631,Bangkok,Family-friendly,35,7,4.2
632,Tokyo Skytree_632,Sydney,Cultural,52,6,4.7
633,Central Park_633,Sydney,Scenic,70,8,3.2
634,Ueno Zoo_634,Barcelona,Family-friendly,168,1,3.3
635,Colosseum_635,Rome,Outdoor,114,4,4.4
636,Sydney Opera House_636,Barcelona,Scenic,195,3,4.2
637,Sagrada Familia_637,Rome,Outdoor,155,7,4.9
638,Grand Palace_638,Tokyo,Scenic,144,2,3.7
639,Table Mountain_639,Bangkok,Cultural,57,1,3.1
640,Christ the Redeemer_640,Paris,Historical,31,7,3.7
641,Eiffel Tower_641,Cape Town,Historical,136,8,4.0
642,Shinjuku Gyoen_642,Paris,Cultural,68,4,4.3
643,Statue of Liberty_643,Sydney,Cultural,85,7,4.0
644,British Museum_644,London,Historical,170,7,4.7
645,Pantheon_645,Tokyo,Family-friendly,177,4,4.8
646,Louvre Museum_646,Paris,Outdoor,112,3,4.6
647,Tokyo Skytree_647,Paris,Cultural,83,7,3.3
648,Central Park_648,London,Cultural,72,3,3.9
649,Ueno Zoo_649,London,Cultural,48,1,3.7
650,Colosseum_650,Paris,Cultural,22,8,3.3
651,Sydney Opera House_651,Rio de Janeiro,Scenic,114,3,4.3
652,Sagrada Familia_652,New York,Historical,14,3,4.9
653,Grand Palace_653,London,Outdoor,109,3,4.8
654,Table Mountain_654,New York,Family-friendly,126,2,3.8
655,Christ the Redeemer_655,Bangkok,Cultural,142,3,3.6
656,Eiffel Tower_656,Tokyo,Outdoor,50,5,4.6
657,Shinjuku Gyoen_657,Rio de Janeiro,Scenic,98,5,3.4
658,Statue of Liberty_658,London,Outdoor,124,5,3.1
659,British Museum_659,Bangkok,Outdoor,108,1,4.0
660,Pantheon_660,Rome,Outdoor,4,6,4.8
661,Louvre Museum_661,Sydney,Historical,174,4,4.8
662,Tokyo Skytree_662,New York,Cultural,100,6,3.7
663,Central Park_663,Rio de Janeiro,Cultural,146,4,4.6
664,Ueno Zoo_664,Rio de Janeiro,Outdoor,109,7,5.0
665,Colosseum_665,Tokyo,Scenic,133,1,3.6
666,Sydney Opera House_666,New York,Cultural,188,5,3.8
667,Sagrada Familia_667,Rome,Outdoor,191,6,4.2
668,Grand Palace_668,Tokyo,Cultural,116,6,4.1
669,Table Mountain_669,Rio de Janeiro,Historical,147,7,3.1
670,Christ the Redeemer_670,Paris,Historical,157,8,4.0
671,Eiffel Tower_671,Rome,Cultural,184,4,3.6
672,Shinjuku Gyoen_672,Rio de Janeiro,Historical,192,6,3.7
673,Statue of Liberty_673,Barcelona,Family-friendly,32,4,3.2
674,British Museum_674,Barcelona,Cultural,199,8,3.5
675,Pantheon_675,London,Cultural,132,5,3.2
676,Louvre Museum_676,Tokyo,Family-friendly,97,7,4.5
677,Tokyo Skytree_677,Rio de Janeiro,Scenic,61,5,3.9
678,Central Park_678,London,Historical,182,5,3.2
679,Ueno Zoo_679,Tokyo,Scenic,13,2,4.9
680,Colosseum_680,Rome,Cultural,136,2,3.0
681,Sydney Opera House_681,Rio de Janeiro,Outdoor,43,4,4.2
682,Sagrada Familia_682,Tokyo,Scenic,82,4,4.7
683,Grand Palace_683,Rio de Janeiro,Cultural,199,8,3.1
684,Table Mountain_684,Paris,Scenic,56,4,4.3
685,Christ the Redeemer_685,Sydney,Scenic,165,7,3.3
686,Eiffel Tower_686,Cape Town,Outdoor,158,2,4.8
687,Shinjuku Gyoen_687,Barcelona,Scenic,9,2,4.1
688,Statue of Liberty_688,Sydney,Outdoor,4,8,4.4
689,British Museum_689,Tokyo,Cultural,89,6,3.7
690,Pantheon_690,Cape Town,Family-friendly,68,6,4.7
691,Louvre Museum_691,Sydney,Family-friendly,56,8,4.2
692,Tokyo Skytree_692,Paris,Cultural,16,5,3.5
693,Central Park_693,Barcelona,Historical,96,3,3.3
694,Ueno Zoo_694,Bangkok,Historical,166,2,4.0
695,Colosseum_695,Tokyo,Cultural,113,8,3.4
696,Sydney Opera House_696,Barcelona,Scenic,176,4,3.3
697,Sagrada Familia_697,Sydney,Outdoor,1,1,3.8
698,Grand Palace_698,Bangkok,Family-friendly,68,1,4.5
699,Table Mountain_699,New York,Outdoor,12,7,3.7
700,Christ the Redeemer_700,Barcelona,Outdoor,67,7,3.5
701,Eiffel Tower_701,New York,Outdoor,144,5,3.4
702,Shinjuku Gyoen_702,Cape Town,Family-friendly,36,1,4.8
703,Statue of Liberty_703,Rome,Cultural,42,4,4.6
704,British Museum_704,Rio de Janeiro,Cultural,42,6,3.3
705,Pantheon_705,Cape Town,Scenic,64,7,4.5
706,Louvre Museum_706,Bangkok,Outdoor,12,4,3.3
707,Tokyo Skytree_707,Bangkok,Scenic,168,1,3.5
708,Central Park_708,Barcelona,Outdoor,111,8,3.0
709,Ueno Zoo_709,Rio de Janeiro,Family-friendly,111,8,4.2
710,Colosseum_710,Rome,Cultural,182,4,3.0
711,Sydney Opera House_711,Sydney,Cultural,107,3,4.1
712,Sagrada Familia_712,London,Family-friendly,5,5,3.4
713,Grand Palace_713,Tokyo,Historical,199,8,4.9
714,Table Mountain_714,Rome,Family-friendly,103,7,4.1
715,Christ the Redeemer_715,Bangkok,Scenic,64,6,4.3
716,Eiffel Tower_716,London,Cultural,11,3,4.7
717,Shinjuku Gyoen_717,Bangkok,Scenic,96,6,3.9
718,Statue of Liberty_718,Rio de Janeiro,Outdoor,67,4,3.9
719,British Museum_719,Rio de Janeiro,Cultural,98,7,4.6
720,Pantheon_720,Barcelona,Family-friendly,41,4,4.0
721,Louvre Museum_721,Sydney,Cultural,119,1,3.9
722,Tokyo Skytree_722,Paris,Family-friendly,134,7,3.4
723,Central Park_723,Bangkok,Cultural,141,4,3.0
724,Ueno Zoo_724,Sydney,Outdoor,193,2,3.7
725,Colosseum_725,New York,Outdoor,181,6,3.5
726,Sydney Opera House_726,Bangkok,Outdoor,108,4,3.5
727,Sagrada Familia_727,London,Cultural,104,3,4.9
728,Grand Palace_728,Sydney,Historical,51,2,4.6
729,Table Mountain_729,Rome,Scenic,132,1,4.3
730,Christ the Redeemer_730,Sydney,Scenic,2,2,4.1
731,Eiffel Tower_731,Rome,Outdoor,1,8,3.2
732,Shinjuku Gyoen_732,Rio de Janeiro,Cultural,52,4,4.9
733,Statue of Liberty_733,Rome,Historical,50,8,3.6
734,British Museum_734,Cape Town,Outdoor,26,2,4.9
735,Pantheon_735,Paris,Family-friendly,49,6,4.8
736,Louvre Museum_736,Cape Town,Cultural,197,8,3.8
737,Tokyo Skytree_737,London,Scenic,194,5,3.8
738,Central Park_738,Tokyo,Family-friendly,120,3,4.8
739,Ueno Zoo_739,London,Cultural,94,6,4.9
740,Colosseum_740,Barcelona,Outdoor,135,4,3.1
741,Sydney Opera House_741,Bangkok,Family-friendly,176,7,5.0
742,Sagrada Familia_742,Cape Town,Historical,117,4,3.2
743,Grand Palace_743,London,Scenic,129,3,3.3
744,Table Mountain_744,Bangkok,Scenic,12,1,3.8
745,Christ the Redeemer_745,Bangkok,Family-friendly,118,6,4.8
746,Eiffel Tower_746,Bangkok,Outdoor,115,3,4.0
747,Shinjuku Gyoen_747,Paris,Outdoor,99,6,4.2
748,Statue of Liberty_748,Tokyo,Historical,113,8,4.8
749,British Museum_749,Rome,Cultural,112,3,3.2
750,Pantheon_750,London,Outdoor,170,3,3.3
751,Louvre Museum_751,Barcelona,Scenic,90,4,4.2
752,Tokyo Skytree_752,London,Outdoor,138,6,3.0
753,Central Park_753,Rome,Historical,61,2,3.4
754,Ueno Zoo_754,Rio de Janeiro,Family-friendly,28,4,4.9
755,Colosseum_755,Sydney,Scenic,52,3,3.8
756,Sydney Opera House_756,Bangkok,Family-friendly,172,5,3.4
757,Sagrada Familia_757,Cape Town,Outdoor,174,4,3.9
758,Grand Palace_758,Cape Town,Outdoor,162,4,3.1
759,Table Mountain_759,Sydney,Historical,23,8,4.9
760,Christ the Redeemer_760,Barcelona,Cultural,36,7,4.7
761,Eiffel Tower_761,Cape Town,Historical,150,3,4.9
762,Shinjuku Gyoen_762,Sydney,Family-friendly,125,8,3.5
763,Statue of Liberty_763,Sydney,Historical,130,8,4.5
764,British Museum_764,Bangkok,Cultural,92,2,3.8
765,Pantheon_765,Rome,Cultural,85,3,3.1
766,Louvre Museum_766,Rome,Cultural,39,8,3.1
767,Tokyo Skytree_767,Rome,Historical,147,8,3.5
768,Central Park_768,London,Family-friendly,109,3,4.3
769,Ueno Zoo_769,Tokyo,Cultural,67,4,4.1
770,Colosseum_770,London,Scenic,134,3,3.9
771,Sydney Opera House_771,Sydney,Outdoor,170,4,3.9
772,Sagrada Familia_772,Tokyo,Scenic,157,3,5.0
773,Grand Palace_773,Cape Town,Scenic,166,2,3.1
774,Table Mountain_774,New York,Family-friendly,55,7,3.1
775,Christ the Redeemer_775,London,Cultural,150,8,3.6
776,Eiffel Tower_776,London,Cultural,140,8,4.3
777,Shinjuku Gyoen_777,Bangkok,Family-friendly,129,8,4.5
778,Statue of Liberty_778,Rome,Scenic,176,7,4.4
779,British Museum_779,Rio de Janeiro,Historical,178,1,3.3
780,Pantheon_780,Cape Town,Outdoor,160,3,3.5
781,Louvre Museum_781,Rio de Janeiro,Cultural,104,2,3.4
782,Tokyo Skytree_782,Rome,Family-friendly,31,1,4.7
783,Central Park_783,Tokyo,Scenic,180,8,4.9
784,Ueno Zoo_784,London,Family-friendly,29,5,3.4
785,Colosseum_785,Rome,Cultural,52,6,4.3
786,Sydney Opera House_786,London,Cultural,150,5,4.5
787,Sagrada Familia_787,Sydney,Outdoor,91,2,4.8
788,Grand Palace_788,New York,Historical,82,5,3.1
789,Table Mountain_789,Rome,Family-friendly,69,4,3.1
790,Christ the Redeemer_790,Paris,Family-friendly,58,6,3.6
791,Eiffel Tower_791,Cape Town,Family-friendly,73,2,4.1
792,Shinjuku Gyoen_792,New York,Historical,14,8,3.9
793,Statue of Liberty_793,Rome,Family-friendly,83,5,3.5
794,British Museum_794,Paris,Scenic,68,7,3.5
795,Pantheon_795,Paris,Family-friendly,168,4,5.0
796,Louvre Museum_796,Cape Town,Outdoor,172,8,4.2
797,Tokyo Skytree_797,Rome,Cultural,20,3,4.5
798,Central Park_798,New York,Cultural,102,1,4.8
799,Ueno Zoo_799,Bangkok,Historical,168,3,4.8
800,Colosseum_800,Tokyo,Cultural,47,1,4.4
801,Sydney Opera House_801,Paris,Historical,83,2,3.7
802,Sagrada Familia_802,Rio de Janeiro,Cultural,92,7,4.7
803,Grand Palace_803,Rome,Outdoor,181,6,4.9
804,Table Mountain_804,Bangkok,Outdoor,141,3,3.3
805,Christ the Redeemer_805,Bangkok,Outdoor,14,7,4.3
806,Eiffel Tower_806,Bangkok,Cultural,131,2,3.7
807,Shinjuku Gyoen_807,Sydney,Cultural,18,1,4.7
808,Statue of Liberty_808,New York,Scenic,193,6,4.0
809,British Museum_809,Paris,Family-friendly,126,7,3.1
810,Pantheon_810,Rome,Cultural,179,7,3.9
811,Louvre Museum_811,Bangkok,Historical,129,3,4.7
812,Tokyo Skytree_812,Tokyo,Historical,102,4,4.6
813,Central Park_813,Tokyo,Historical,152,1,4.6
814,Ueno Zoo_814,Barcelona,Historical,124,8,3.2
815,Colosseum_815,Bangkok,Cultural,122,4,4.8
816,Sydney Opera House_816,Tokyo,Scenic,172,4,4.2
817,Sagrada Familia_817,Rio de Janeiro,Cultural,38,5,3.9
818,Grand Palace_818,Paris,Historical,193,8,4.3
819,Table Mountain_819,New York,Cultural,140,6,4.2
820,Christ the Redeemer_820,New York,Scenic,136,5,4.8
821,Eiffel Tower_821,Rio de Janeiro,Family-friendly,116,1,4.9
822,Shinjuku Gyoen_822,Rome,Cultural,196,7,4.4
823,Statue of Liberty_823,Tokyo,Scenic,57,2,3.6
824,British Museum_824,London,Family-friendly,110,3,4.4
825,Pantheon_825,Tokyo,Cultural,7,6,4.6
826,Louvre Museum_826,Cape Town,Historical,93,3,4.5
827,Tokyo Skytree_827,Barcelona,Outdoor,26,3,3.7
828,Central Park_828,Rio de Janeiro,Scenic,197,3,3.3
829,Ueno Zoo_829,Rio de Janeiro,Scenic,19,6,3.3
830,Colosseum_830,Rio de Janeiro,Scenic,0,3,3.3
831,Sydney Opera House_831,London,Family-friendly,172,3,4.9
832,Sagrada Familia_832,Cape Town,Cultural,51,2,3.2
833,Grand Palace_833,Barcelona,Family-friendly,90,6,4.7
834,Table Mountain_834,Bangkok,Scenic,54,2,3.2
835,Christ the Redeemer_835,Bangkok,Cultural,91,4,3.3
836,Eiffel Tower_836,Rome,Scenic,143,2,4.2
837,Shinjuku Gyoen_837,Rio de Janeiro,Outdoor,60,1,4.2
838,Statue of Liberty_838,Barcelona,Outdoor,157,5,4.1
839,British Museum_839,Rome,Historical,157,5,3.0
840,Pantheon_840,Rio de Janeiro,Family-friendly,83,3,4.9
841,Louvre Museum_841,Rio de Janeiro,Outdoor,34,4,4.3
842,Tokyo Skytree_842,Paris,Historical,82,6,3.1
843,Central Park_843,Rio de Janeiro,Scenic,128,4,3.1
844,Ueno Zoo_844,Tokyo,Family-friendly,15,2,3.9
845,Colosseum_845,London,Scenic,13,5,3.3
846,Sydney Opera House_846,London,Historical,6,5,3.9
847,Sagrada Familia_847,Rome,Historical,145,1,4.7
848,Grand Palace_848,Tokyo,Scenic,110,8,3.8
849,Table Mountain_849,New York,Outdoor,49,6,4.0
850,Christ the Redeemer_850,London,Cultural,21,1,3.9
851,Eiffel Tower_851,New York,Outdoor,134,4,4.2
852,Shinjuku Gyoen_852,Cape Town,Cultural,10,5,3.6
853,Statue of Liberty_853,Tokyo,Family-friendly,199,5,3.2
854,British Museum_854,New York,Historical,192,7,4.1
855,Pantheon_855,Paris,Scenic,8,8,4.3
856,Louvre Museum_856,Barcelona,Cultural,146,3,4.7
857,Tokyo Skytree_857,Bangkok,Cultural,136,2,3.2
858,Central Park_858,Rio de Janeiro,Outdoor,185,3,4.7
859,Ueno Zoo_859,Bangkok,Scenic,162,5,4.0
860,Colosseum_860,Rome,Family-friendly,103,8,4.2
861,Sydney Opera House_861,Paris,Outdoor,62,1,4.1
862,Sagrada Familia_862,London,Family-friendly,50,2,4.0
863,Grand Palace_863,Rome,Scenic,186,8,3.4
864,Table Mountain_864,Rome,Scenic,19,2,3.2
865,Christ the Redeemer_865,Bangkok,Family-friendly,103,5,4.5
866,Eiffel Tower_866,Tokyo,Cultural,99,4,3.1
867,Shinjuku Gyoen_867,London,Family-friendly,88,6,3.7
868,Statue of Liberty_868,Rome,Family-friendly,158,8,5.0
869,British Museum_869,Rio de Janeiro,Outdoor,57,2,4.1
870,Pantheon_870,London,Scenic,115,6,4.9
871,Louvre Museum_871,Barcelona,Cultural,55,7,4.4
872,Tokyo Skytree_872,Tokyo,Historical,81,5,4.9
873,Central Park_873,Cape Town,Scenic,12,5,4.4
874,Ueno Zoo_874,London,Family-friendly,23,2,3.8
875,Colosseum_875,New York,Family-friendly,8,3,5.0
876,Sydney Opera House_876,Rome,Outdoor,53,1,3.7
877,Sagrada Familia_877,New York,Cultural,132,5,3.9
878,Grand Palace_878,Tokyo,Family-friendly,10,4,4.9
879,Table Mountain_879,Paris,Family-friendly,2,2,3.9
880,Christ the Redeemer_880,New York,Historical,102,1,5.0
881,Eiffel Tower_881,Rome,Family-friendly,24,4,4.3
882,Shinjuku Gyoen_882,Rio de Janeiro,Family-friendly,176,8,3.9
883,Statue of Liberty_883,Rio de Janeiro,Cultural,152,6,3.1
884,British Museum_884,Rome,Historical,85,6,3.3
885,Pantheon_885,Bangkok,Cultural,128,6,3.6
